UBIGEO,DE_DEPARTAMENTO,DE_PROVINCIA,DE_DISTRITO,PERSONAS_HOGAR,BONO_COBRADO
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,2,SI
110101,ICA,ICA,ICA,1,SI
200701,PIURA,TALARA,PARIÑAS,2,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,SI
200602,PIURA,SULLANA,BELLAVISTA,1,SI
70101,CALLAO,CALLAO,CALLAO,4,SI
130207,'LA LIBERTAD',ASCOPE,'SANTIAGO DE CAO',1,SI
200601,PIURA,SULLANA,SULLANA,2,SI
160101,LORETO,MAYNAS,IQUITOS,2,SI
130401,'LA LIBERTAD',CHEPEN,CHEPEN,1,SI
100101,HUANUCO,HUANUCO,HUANUCO,2,SI
120107,JUNIN,HUANCAYO,CHILCA,2,SI
230104,TACNA,TACNA,'CIUDAD NUEVA',3,SI
211101,PUNO,'SAN ROMAN',JULIACA,3,SI
150118,LIMA,LIMA,LURIGANCHO,1,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',3,SI
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',1,SI
211101,PUNO,'SAN ROMAN',JULIACA,4,SI
220804,'SAN MARTIN',RIOJA,'NUEVA CAJAMARCA',2,SI
150103,LIMA,LIMA,ATE,3,NO
150103,LIMA,LIMA,ATE,3,SI
110101,ICA,ICA,ICA,1,SI
50115,AYACUCHO,HUAMANGA,'JESUS NAZARENO',1,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,3,SI
150103,LIMA,LIMA,ATE,2,SI
150601,LIMA,HUARAL,HUARAL,1,SI
210101,PUNO,PUNO,PUNO,1,SI
100102,HUANUCO,HUANUCO,AMARILIS,3,SI
150110,LIMA,LIMA,COMAS,1,SI
230102,TACNA,TACNA,'ALTO DE LA ALIANZA',1,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,SI
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',3,SI
21801,ANCASH,SANTA,CHIMBOTE,5,SI
80601,CUSCO,CANCHIS,SICUANI,4,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,SI
200706,PIURA,TALARA,MANCORA,2,SI
250105,UCAYALI,'CORONEL PORTILLO',YARINACOCHA,3,SI
40122,AREQUIPA,AREQUIPA,SOCABAYA,1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,SI
200701,PIURA,TALARA,PARIÑAS,2,SI
150110,LIMA,LIMA,COMAS,1,SI
220909,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',1,NO
190307,PASCO,OXAPAMPA,'VILLA RICA',2,SI
50110,AYACUCHO,HUAMANGA,'SAN JUAN BAUTISTA',1,SI
150116,LIMA,LIMA,LINCE,1,SI
130103,'LA LIBERTAD',TRUJILLO,'FLORENCIA DE MORA',1,NO
150103,LIMA,LIMA,ATE,1,SI
150202,LIMA,BARRANCA,PARAMONGA,2,NO
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,3,SI
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,SI
200104,PIURA,PIURA,CASTILLA,2,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,NO
100101,HUANUCO,HUANUCO,HUANUCO,1,SI
120701,JUNIN,TARMA,TARMA,2,SI
10104,AMAZONAS,CHACHAPOYAS,CHETO,2,SI
150510,LIMA,CAÑETE,'NUEVO IMPERIAL',1,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,SI
100609,HUANUCO,'LEONCIO PRADO','PUEBLO NUEVO',1,SI
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',2,SI
150101,LIMA,LIMA,LIMA,2,SI
120107,JUNIN,HUANCAYO,CHILCA,2,SI
21803,ANCASH,SANTA,COISHCO,1,SI
120134,JUNIN,HUANCAYO,SICAYA,1,NO
120604,JUNIN,SATIPO,MAZAMARI,1,SI
150203,LIMA,BARRANCA,PATIVILCA,1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,SI
150103,LIMA,LIMA,ATE,1,SI
150101,LIMA,LIMA,LIMA,1,SI
150112,LIMA,LIMA,INDEPENDENCIA,1,SI
80105,CUSCO,CUSCO,'SAN SEBASTIAN',2,SI
40107,AREQUIPA,AREQUIPA,'JACOBO HUNTER',1,SI
150101,LIMA,LIMA,LIMA,1,NO
120101,JUNIN,HUANCAYO,HUANCAYO,1,SI
100102,HUANUCO,HUANUCO,AMARILIS,1,SI
150134,LIMA,LIMA,'SAN LUIS',2,SI
220909,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',2,SI
250304,UCAYALI,'PADRE ABAD',NESHUYA,1,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',2,SI
150121,LIMA,LIMA,'PUEBLO LIBRE',1,SI
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,SI
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
110506,ICA,PISCO,'SAN ANDRES',2,SI
20803,ANCASH,CASMA,'COMANDANTE NOEL',1,SI
200204,PIURA,AYABACA,LAGUNAS,2,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
160501,LORETO,REQUENA,REQUENA,2,SI
21701,ANCASH,RECUAY,RECUAY,2,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,1,SI
150507,LIMA,CAÑETE,IMPERIAL,1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',2,SI
150117,LIMA,LIMA,'LOS OLIVOS',2,SI
150110,LIMA,LIMA,COMAS,1,SI
40103,AREQUIPA,AREQUIPA,CAYMA,1,SI
220707,'SAN MARTIN',PICOTA,'SAN HILARION',2,SI
100101,HUANUCO,HUANUCO,HUANUCO,2,SI
150605,LIMA,HUARAL,CHANCAY,2,SI
150125,LIMA,LIMA,'PUENTE PIEDRA',3,SI
110301,ICA,NASCA,NASCA,2,SI
200501,PIURA,PAITA,PAITA,1,NO
150113,LIMA,LIMA,'JESUS MARIA',2,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
80105,CUSCO,CUSCO,'SAN SEBASTIAN',1,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,1,SI
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,1,SI
21103,ANCASH,HUARMEY,CULEBRAS,2,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
220101,'SAN MARTIN',MOYOBAMBA,MOYOBAMBA,2,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,SI
110301,ICA,NASCA,NASCA,1,SI
200705,PIURA,TALARA,'LOS ORGANOS',2,SI
150137,LIMA,LIMA,'SANTA ANITA',2,SI
150106,LIMA,LIMA,CARABAYLLO,3,SI
120129,JUNIN,HUANCAYO,'SAN AGUSTIN',1,SI
50115,AYACUCHO,HUAMANGA,'JESUS NAZARENO',3,SI
150137,LIMA,LIMA,'SANTA ANITA',4,SI
40108,AREQUIPA,AREQUIPA,'LA JOYA',2,SI
150110,LIMA,LIMA,COMAS,2,NO
50507,AYACUCHO,'LA MAR','SANTA ROSA',1,SI
210801,PUNO,MELGAR,AYAVIRI,2,SI
150114,LIMA,LIMA,'LA MOLINA',1,NO
110101,ICA,ICA,ICA,2,SI
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',3,SI
211101,PUNO,'SAN ROMAN',JULIACA,2,SI
150105,LIMA,LIMA,BREÑA,1,SI
150118,LIMA,LIMA,LURIGANCHO,2,SI
150110,LIMA,LIMA,COMAS,3,SI
60801,CAJAMARCA,JAEN,JAEN,1,SI
221001,'SAN MARTIN',TOCACHE,TOCACHE,2,SI
110204,ICA,CHINCHA,'CHINCHA BAJA',2,SI
140106,LAMBAYEQUE,CHICLAYO,'LA VICTORIA',1,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
210101,PUNO,PUNO,PUNO,2,SI
40204,AREQUIPA,CAMANA,'MARISCAL CACERES',2,SI
150507,LIMA,CAÑETE,IMPERIAL,1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,SI
120434,JUNIN,JAUJA,YAUYOS,1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,SI
150605,LIMA,HUARAL,CHANCAY,1,SI
200101,PIURA,PIURA,PIURA,1,SI
120101,JUNIN,HUANCAYO,HUANCAYO,4,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,SI
150115,LIMA,LIMA,'LA VICTORIA',5,SI
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',2,SI
140117,LAMBAYEQUE,CHICLAYO,PATAPO,2,SI
211101,PUNO,'SAN ROMAN',JULIACA,3,SI
190113,PASCO,PASCO,YANACANCHA,1,SI
200605,PIURA,SULLANA,MARCAVELICA,3,SI
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,3,SI
200601,PIURA,SULLANA,SULLANA,1,SI
150101,LIMA,LIMA,LIMA,1,NO
70104,CALLAO,CALLAO,'LA PERLA',1,SI
70101,CALLAO,CALLAO,CALLAO,1,SI
110112,ICA,ICA,SUBTANJALLA,1,SI
120114,JUNIN,HUANCAYO,'EL TAMBO',2,SI
140114,LAMBAYEQUE,CHICLAYO,'SANTA ROSA',2,SI
110106,ICA,ICA,PARCONA,2,SI
150134,LIMA,LIMA,'SAN LUIS',1,NO
120901,JUNIN,CHUPACA,CHUPACA,3,SI
150108,LIMA,LIMA,CHORRILLOS,2,SI
150101,LIMA,LIMA,LIMA,1,SI
70101,CALLAO,CALLAO,CALLAO,1,SI
21801,ANCASH,SANTA,CHIMBOTE,2,SI
110106,ICA,ICA,PARCONA,3,NO
70106,CALLAO,CALLAO,VENTANILLA,2,NO
150118,LIMA,LIMA,LURIGANCHO,1,SI
80101,CUSCO,CUSCO,CUSCO,3,SI
200101,PIURA,PIURA,PIURA,1,SI
160112,LORETO,MAYNAS,BELEN,1,SI
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',4,SI
200607,PIURA,SULLANA,QUERECOTILLO,1,SI
30602,APURIMAC,CHINCHEROS,ANCO_HUALLO,2,SI
110106,ICA,ICA,PARCONA,2,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,SI
150114,LIMA,LIMA,'LA MOLINA',1,SI
230104,TACNA,TACNA,'CIUDAD NUEVA',3,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
150122,LIMA,LIMA,MIRAFLORES,1,SI
110301,ICA,NASCA,NASCA,1,SI
210101,PUNO,PUNO,PUNO,1,SI
40108,AREQUIPA,AREQUIPA,'LA JOYA',1,SI
150124,LIMA,LIMA,PUCUSANA,2,SI
40601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,1,SI
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',2,SI
50101,AYACUCHO,HUAMANGA,AYACUCHO,1,SI
120101,JUNIN,HUANCAYO,HUANCAYO,1,SI
150141,LIMA,LIMA,SURQUILLO,3,NO
120134,JUNIN,HUANCAYO,SICAYA,1,SI
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',3,SI
60801,CAJAMARCA,JAEN,JAEN,3,SI
250101,UCAYALI,'CORONEL PORTILLO',CALLERIA,1,SI
70101,CALLAO,CALLAO,CALLAO,1,SI
220807,'SAN MARTIN',RIOJA,'SAN FERNANDO',2,SI
150130,LIMA,LIMA,'SAN BORJA',1,SI
150128,LIMA,LIMA,RIMAC,4,SI
70101,CALLAO,CALLAO,CALLAO,3,SI
211101,PUNO,'SAN ROMAN',JULIACA,2,SI
130401,'LA LIBERTAD',CHEPEN,CHEPEN,2,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',2,SI
150110,LIMA,LIMA,COMAS,1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',2,NO
60601,CAJAMARCA,CUTERVO,CUTERVO,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,2,SI
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',3,SI
160112,LORETO,MAYNAS,BELEN,2,SI
110305,ICA,NASCA,'VISTA ALEGRE',1,SI
160101,LORETO,MAYNAS,IQUITOS,1,SI
30101,APURIMAC,ABANCAY,ABANCAY,1,SI
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',2,SI
150810,LIMA,HUAURA,'SANTA MARIA',1,SI
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',3,SI
211301,PUNO,YUNGUYO,YUNGUYO,2,SI
20105,ANCASH,HUARAZ,INDEPENDENCIA,3,SI
150110,LIMA,LIMA,COMAS,2,SI
190308,PASCO,OXAPAMPA,CONSTITUCION,1,SI
40101,AREQUIPA,AREQUIPA,AREQUIPA,6,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,SI
220404,'SAN MARTIN',HUALLAGA,PISCOYACU,3,SI
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',2,SI
150137,LIMA,LIMA,'SANTA ANITA',2,SI
80101,CUSCO,CUSCO,CUSCO,4,SI
150501,LIMA,CAÑETE,'SAN VICENTE DE CAÑETE',3,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,2,SI
150110,LIMA,LIMA,COMAS,1,SI
150101,LIMA,LIMA,LIMA,3,NO
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,SI
21801,ANCASH,SANTA,CHIMBOTE,1,NO
211101,PUNO,'SAN ROMAN',JULIACA,3,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,2,SI
120107,JUNIN,HUANCAYO,CHILCA,2,SI
100608,HUANUCO,'LEONCIO PRADO','CASTILLO GRANDE',1,SI
120114,JUNIN,HUANCAYO,'EL TAMBO',1,SI
200104,PIURA,PIURA,CASTILLA,2,SI
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',2,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
250107,UCAYALI,'CORONEL PORTILLO',MANANTAY,1,SI
150115,LIMA,LIMA,'LA VICTORIA',3,SI
200601,PIURA,SULLANA,SULLANA,1,SI
150201,LIMA,BARRANCA,BARRANCA,2,SI
150111,LIMA,LIMA,'EL AGUSTINO',1,SI
110101,ICA,ICA,ICA,1,SI
10118,AMAZONAS,CHACHAPOYAS,'SAN FRANCISCO DE DAGUAS',2,SI
150103,LIMA,LIMA,ATE,1,SI
150106,LIMA,LIMA,CARABAYLLO,1,SI
130104,'LA LIBERTAD',TRUJILLO,HUANCHACO,3,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,SI
150110,LIMA,LIMA,COMAS,2,NO
160101,LORETO,MAYNAS,IQUITOS,2,SI
110106,ICA,ICA,PARCONA,2,SI
50104,AYACUCHO,HUAMANGA,'CARMEN ALTO',2,SI
130401,'LA LIBERTAD',CHEPEN,CHEPEN,2,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,SI
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',1,SI
150141,LIMA,LIMA,SURQUILLO,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
10201,AMAZONAS,BAGUA,BAGUA,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,5,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,SI
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',1,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,SI
30101,APURIMAC,ABANCAY,ABANCAY,1,NO
110207,ICA,CHINCHA,'PUEBLO NUEVO',2,SI
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,2,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,SI
200109,PIURA,PIURA,'LA ARENA',2,SI
130208,'LA LIBERTAD',ASCOPE,'CASA GRANDE',1,SI
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',2,SI
210101,PUNO,PUNO,PUNO,2,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,2,SI
180301,MOQUEGUA,ILO,ILO,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
100101,HUANUCO,HUANUCO,HUANUCO,3,SI
40103,AREQUIPA,AREQUIPA,CAYMA,2,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,SI
150114,LIMA,LIMA,'LA MOLINA',1,NO
40112,AREQUIPA,AREQUIPA,PAUCARPATA,1,SI
80108,CUSCO,CUSCO,WANCHAQ,1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,SI
50116,AYACUCHO,HUAMANGA,'ANDRES AVELINO CACERES DORREGARAY',1,SI
50611,AYACUCHO,LUCANAS,LUCANAS,1,SI
140113,LAMBAYEQUE,CHICLAYO,REQUE,1,SI
220909,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',1,NO
150108,LIMA,LIMA,CHORRILLOS,1,SI
40128,AREQUIPA,AREQUIPA,YURA,2,SI
200110,PIURA,PIURA,'LA UNION',2,SI
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,1,SI
150108,LIMA,LIMA,CHORRILLOS,2,NO
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',2,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,SI
150119,LIMA,LIMA,LURIN,1,SI
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,SI
120101,JUNIN,HUANCAYO,HUANCAYO,3,SI
160101,LORETO,MAYNAS,IQUITOS,3,SI
21801,ANCASH,SANTA,CHIMBOTE,1,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
160113,LORETO,MAYNAS,'SAN JUAN BAUTISTA',2,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',3,SI
81211,CUSCO,QUISPICANCHI,OROPESA,2,SI
100102,HUANUCO,HUANUCO,AMARILIS,1,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,2,SI
210501,PUNO,'EL COLLAO',ILAVE,2,SI
60801,CAJAMARCA,JAEN,JAEN,1,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',2,SI
130401,'LA LIBERTAD',CHEPEN,CHEPEN,5,SI
140106,LAMBAYEQUE,CHICLAYO,'LA VICTORIA',1,SI
100101,HUANUCO,HUANUCO,HUANUCO,2,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,SI
50110,AYACUCHO,HUAMANGA,'SAN JUAN BAUTISTA',2,SI
220804,'SAN MARTIN',RIOJA,'NUEVA CAJAMARCA',1,SI
50116,AYACUCHO,HUAMANGA,'ANDRES AVELINO CACERES DORREGARAY',1,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
80101,CUSCO,CUSCO,CUSCO,4,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',3,NO
100102,HUANUCO,HUANUCO,AMARILIS,2,SI
110111,ICA,ICA,SANTIAGO,2,SI
150128,LIMA,LIMA,RIMAC,1,NO
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',4,SI
150110,LIMA,LIMA,COMAS,1,SI
20801,ANCASH,CASMA,CASMA,1,NO
150509,LIMA,CAÑETE,MALA,1,SI
60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,1,SI
40129,AREQUIPA,AREQUIPA,'JOSE LUIS BUSTAMANTE Y RIVERO',2,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,SI
110506,ICA,PISCO,'SAN ANDRES',1,SI
90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1,SI
21201,ANCASH,HUAYLAS,CARAZ,2,SI
150137,LIMA,LIMA,'SANTA ANITA',2,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,SI
90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,2,SI
150111,LIMA,LIMA,'EL AGUSTINO',1,SI
150112,LIMA,LIMA,INDEPENDENCIA,3,SI
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',2,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,3,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,6,SI
120114,JUNIN,HUANCAYO,'EL TAMBO',2,SI
40129,AREQUIPA,AREQUIPA,'JOSE LUIS BUSTAMANTE Y RIVERO',1,SI
180301,MOQUEGUA,ILO,ILO,1,SI
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
150110,LIMA,LIMA,COMAS,1,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,SI
110210,ICA,CHINCHA,SUNAMPE,2,SI
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
130111,'LA LIBERTAD',TRUJILLO,'VICTOR LARCO HERRERA',2,SI
21801,ANCASH,SANTA,CHIMBOTE,1,SI
200702,PIURA,TALARA,'EL ALTO',2,SI
190109,PASCO,PASCO,'SIMON BOLIVAR',1,SI
81301,CUSCO,URUBAMBA,URUBAMBA,2,SI
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',2,SI
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,SI
190104,PASCO,PASCO,HUAYLLAY,1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',3,SI
211205,PUNO,SANDIA,PHARA,2,SI
40101,AREQUIPA,AREQUIPA,AREQUIPA,1,NO
70101,CALLAO,CALLAO,CALLAO,2,SI
150131,LIMA,LIMA,'SAN ISIDRO',1,SI
80108,CUSCO,CUSCO,WANCHAQ,1,SI
150108,LIMA,LIMA,CHORRILLOS,2,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,NO
120107,JUNIN,HUANCAYO,CHILCA,2,SI
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',3,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
150601,LIMA,HUARAL,HUARAL,2,NO
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,3,SI
200801,PIURA,SECHURA,SECHURA,4,SI
70101,CALLAO,CALLAO,CALLAO,2,SI
220901,'SAN MARTIN','SAN MARTIN',TARAPOTO,1,SI
50101,AYACUCHO,HUAMANGA,AYACUCHO,1,SI
210501,PUNO,'EL COLLAO',ILAVE,2,SI
60902,CAJAMARCA,'SAN IGNACIO',CHIRINOS,1,SI
160101,LORETO,MAYNAS,IQUITOS,4,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',3,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
40311,AREQUIPA,CARAVELI,LOMAS,3,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
110401,ICA,PALPA,PALPA,1,SI
200101,PIURA,PIURA,PIURA,1,SI
240201,TUMBES,'CONTRALMIRANTE VILLAR',ZORRITOS,1,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',2,SI
150140,LIMA,LIMA,'SANTIAGO DE SURCO',3,NO
40112,AREQUIPA,AREQUIPA,PAUCARPATA,2,SI
120101,JUNIN,HUANCAYO,HUANCAYO,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,2,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,SI
50405,AYACUCHO,HUANTA,LURICOCHA,2,SI
150115,LIMA,LIMA,'LA VICTORIA',1,SI
21801,ANCASH,SANTA,CHIMBOTE,4,SI
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',2,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',2,SI
40107,AREQUIPA,AREQUIPA,'JACOBO HUNTER',3,SI
250301,UCAYALI,'PADRE ABAD','PADRE ABAD',2,SI
81304,CUSCO,URUBAMBA,MACHUPICCHU,1,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',4,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,1,SI
40110,AREQUIPA,AREQUIPA,MIRAFLORES,1,SI
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',1,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
21801,ANCASH,SANTA,CHIMBOTE,2,SI
30101,APURIMAC,ABANCAY,ABANCAY,1,SI
120901,JUNIN,CHUPACA,CHUPACA,1,SI
200101,PIURA,PIURA,PIURA,1,SI
40208,AREQUIPA,CAMANA,'SAMUEL PASTOR',1,SI
40101,AREQUIPA,AREQUIPA,AREQUIPA,1,SI
200701,PIURA,TALARA,PARIÑAS,1,SI
130111,'LA LIBERTAD',TRUJILLO,'VICTOR LARCO HERRERA',1,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,SI
170101,'MADRE DE DIOS',TAMBOPATA,TAMBOPATA,1,SI
20101,ANCASH,HUARAZ,HUARAZ,1,SI
70103,CALLAO,CALLAO,'CARMEN DE LA LEGUA REYNOSO',1,NO
150118,LIMA,LIMA,LURIGANCHO,1,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
140118,LAMBAYEQUE,CHICLAYO,POMALCA,1,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
140114,LAMBAYEQUE,CHICLAYO,'SANTA ROSA',2,SI
220901,'SAN MARTIN','SAN MARTIN',TARAPOTO,1,SI
100101,HUANUCO,HUANUCO,HUANUCO,3,SI
150128,LIMA,LIMA,RIMAC,1,SI
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1,SI
220101,'SAN MARTIN',MOYOBAMBA,MOYOBAMBA,3,SI
50110,AYACUCHO,HUAMANGA,'SAN JUAN BAUTISTA',1,SI
50115,AYACUCHO,HUAMANGA,'JESUS NAZARENO',1,SI
80101,CUSCO,CUSCO,CUSCO,1,SI
210101,PUNO,PUNO,PUNO,1,NO
40129,AREQUIPA,AREQUIPA,'JOSE LUIS BUSTAMANTE Y RIVERO',1,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',3,SI
21801,ANCASH,SANTA,CHIMBOTE,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,2,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,SI
160113,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1,SI
170101,'MADRE DE DIOS',TAMBOPATA,TAMBOPATA,2,SI
150110,LIMA,LIMA,COMAS,3,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,SI
150137,LIMA,LIMA,'SANTA ANITA',1,SI
80105,CUSCO,CUSCO,'SAN SEBASTIAN',1,SI
150101,LIMA,LIMA,LIMA,2,NO
